Brand,Category,Intent,Intent ID,Intent.Type,Lang,Text
fun88,account,ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,account/ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,user,th,มันล็อก เข้าไม่ได้
fun88,account,ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,account/ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,user,th,ลืมรหัสทำไง
fun88,account,ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,account/ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,user,th,ขอรหัสผ่านใหม่หน่อย
fun88,account,ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,account/ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,user,th,รหัสผ่านล็อก ขอใหม่
fun88,account,ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,account/ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,user,th,เปลี่ยนรหัสผ่านตรงไหน
fun88,account,ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,account/ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,user,th,ลืมยูสเซอร์เนม
fun88,account,ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,account/ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,user,th,ยูสโดนล็อค อ่ะ
fun88,account,ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,account/ไม่สามารถเข้าใช้งานยูสเซอร์เนมได้,user,th,ลืมรหัดผ่าน
fun88,account/email,บัญชี - อีเมล,account/email/บัญชี - อีเมล,user,th,อีเมล
fun88,account/email,บัญชี - อีเมล,account/email/บัญชี - อีเมล,user,th,อีเมล์
fun88,account/email,บัญชี - อีเมล,account/email/บัญชี - อีเมล,user,th,อีเมลล์
fun88,account/email,บัญชี - อีเมล,account/email/บัญชี - อีเมล,user,th,เมล์
fun88,account/email,บัญชี - อีเมล,account/email/บัญชี - อีเมล,user,th,เมล
fun88,account/email,บัญชี - อีเมล,account/email/บัญชี - อีเมล,user,th,เช็คเมล์
fun88,account/email,บัญชี - อีเมล,account/email/บัญชี - อีเมล,user,th,เช็คเมล
fun88,account/email,บัญชี - อีเมล,account/email/บัญชี - อีเมล,user,th,ดูเมล์
fun88,account/email,บัญชี - อีเมล,account/email/บัญชี - อีเมล,user,th,ดูเมล
fun88,account/email,บัญชี - อีเมล,account/email/บัญชี - อีเมล,user,th,อ่านเมล์
fun88,account/email,บัญชี - อีเมล,account/email/บัญชี - อีเมล,user,th,อ่านเมล
fun88,account/email,ยืนยันอีเมล,account/email/ยืนยันอีเมล,user,th,ยืนยันบัญชีไม่ได้
fun88,account/email,ยืนยันอีเมล,account/email/ยืนยันอีเมล,user,th,ยืนยันSMSไมรได้ทำไฃ
fun88,account/email,ยืนยันอีเมล,account/email/ยืนยันอีเมล,user,th,ขอยื่นยัน เมลล์และเบอร์โทร
fun88,account/email,ยืนยันอีเมล,account/email/ยืนยันอีเมล,user,th,ไม่แน่ใจ อีเมล ถูกบล๊อครึเปล่า
fun88,account/email,ยืนยันอีเมล,account/email/ยืนยันอีเมล,user,th,ยืนยันตัวตนไม่ได้คับ
fun88,account/email,ยืนยันอีเมล,account/email/ยืนยันอีเมล,user,th,ยืนย้นบันชีไม่ได้คราบ
fun88,account/email,ยืนยันอีเมล,account/email/ยืนยันอีเมล,user,th,ยืนคับ
fun88,account/email,ยืนยันอีเมล,account/email/ยืนยันอีเมล,user,th,ผมเข้าเมลไม่ได้ มันให้ยืนยันตัวตนทาง smsก่อน
fun88,account/email,ยืนยันอีเมล,account/email/ยืนยันอีเมล,user,th,ยืนยันล้มเหลวคับ
fun88,account/email,ยืนยันอีเมล,account/email/ยืนยันอีเมล,user,th,ยืนยันบัญชีemail
fun88,account/email,ยืนยันอีเมล,account/email/ยืนยันอีเมล,user,th,
fun88,account/email,ลิ้งที่ได้รับจากอีเมลไม่สามารถเปิดได้,account/email/ลิ้งที่ได้รับจากอีเมลไม่สามารถเปิดได้,user,th,ผมทำหมดแล้ว กลับมาเป็นเหมือนเดิม
fun88,account/email,ลิ้งที่ได้รับจากอีเมลไม่สามารถเปิดได้,account/email/ลิ้งที่ได้รับจากอีเมลไม่สามารถเปิดได้,user,th,ยืนยันไมได้ ขึ้นว่าการตรวจสอบล้มเหลว ทำไง
fun88,account/email,ลิ้งที่ได้รับจากอีเมลไม่สามารถเปิดได้,account/email/ลิ้งที่ได้รับจากอีเมลไม่สามารถเปิดได้,user,th,
fun88,account/email,ลิ้งที่ได้รับจากอีเมลไม่สามารถใช้งานได้,account/email/ลิ้งที่ได้รับจากอีเมลไม่สามารถใช้งานได้,user,th,ลิงค์ที่ส่งมา มันกดเข้าไปไม่ได้คับ
fun88,account/email,ลิ้งที่ได้รับจากอีเมลไม่สามารถใช้งานได้,account/email/ลิ้งที่ได้รับจากอีเมลไม่สามารถใช้งานได้,user,th,ลิงค์ที่ได้รับ คลิกอะไรไมาได้เลยค่ะ
